;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk
5208;65808064;2020-01-03;0.05296833333333333;0.0;5.0;0.010593666666666666;0.010593666666666666;1;;
5209;65808085;2020-01-03;0.028679999999999997;0.0;6.0;0.0047799999999999995;0.0047799999999999995;1;;
5210;65808134;2020-01-03;0.112305;0.0;5.0;0.022461000000000002;0.022461000000000002;1;;
5211;65808155;2020-01-03;0.08333999999999998;0.0;5.0;0.016667999999999995;0.016667999999999995;1;;
5212;65808162;2020-01-03;0.02895;0.0;5.0;0.00579;0.00579;1;;
5213;65808176;2020-01-03;0.12280166666666668;0.0;5.0;0.024560333333333337;0.024560333333333337;1;;
5214;65808204;2020-01-03;0.0;0.0;11.0;0.0;0.0;1;;
5215;65808232;2020-01-03;0.08440833333333332;0.0;4.0;0.02110208333333333;0.02110208333333333;1;;
5216;65808253;2020-01-03;0.5913633333333334;1.0;4.0;-0.5107958333333333;-0.5107958333333333;1;;
5217;65808281;2020-01-03;0.35029;0.0;4.0;0.0875725;0.0875725;1;;
5218;65808323;2020-01-03;0.15088333333333334;1.0;4.0;-1.0613958333333333;-1.0613958333333333;1;;
5219;65808330;2020-01-03;1.7005949999999999;1.0;6.0;0.1167658333333333;0.1167658333333333;1;;
5220;65808365;2020-01-03;0.40498666666666666;0.0;4.0;0.10124666666666667;0.10124666666666667;1;;
5221;65808442;2020-01-03;0.8242400000000001;0.0;4.0;0.20606000000000002;0.20606000000000002;1;;
5222;65808561;2020-01-03;0.7669449999999999;0.0;3.0;0.2556483333333333;0.2556483333333333;1;;
5223;65809065;2020-01-03;0.25132499999999997;0.0;13.0;0.019332692307692304;0.019332692307692304;1;;
5224;65809114;2020-01-03;0.08916999999999999;0.0;6.0;0.014861666666666664;0.014861666666666664;1;;
5225;65809156;2020-01-03;0.013345000000000001;0.0;7.0;0.0019064285714285715;0.0019064285714285715;1;;
5226;65809331;2020-01-03;0.014351666666666667;0.0;5.0;0.0028703333333333332;0.0028703333333333332;1;;
5227;65809394;2020-01-03;0.035515;0.0;4.0;0.00887875;0.00887875;1;;
5228;65809520;2020-01-03;0.21690833333333334;0.0;5.0;0.043381666666666666;0.043381666666666666;1;;
5229;65809541;2020-01-03;0.10896;0.0;5.0;0.021792;0.021792;1;;
5230;65809555;2020-01-03;0.03333833333333333;0.0;9.0;0.003704259259259259;0.003704259259259259;1;;
5231;65809576;2020-01-03;0.15065333333333333;0.0;5.0;0.030130666666666667;0.030130666666666667;1;;
5232;65809590;2020-01-03;0.013229999999999999;0.0;10.0;0.001323;0.001323;1;;
5233;65809604;2020-01-03;0.04920833333333333;0.0;4.0;0.012302083333333333;0.012302083333333333;1;;
5234;65809611;2020-01-03;0.32586166666666666;0.0;5.0;0.06517233333333333;0.06517233333333333;1;;
5235;65809625;2020-01-03;0.20913666666666667;0.0;4.0;0.052284166666666666;0.052284166666666666;1;;
5236;65809632;2020-01-03;0.108995;0.0;4.0;0.02724875;0.02724875;1;;
5237;65809653;2020-01-03;0.040525;0.0;4.0;0.01013125;0.01013125;1;;
5238;65809660;2020-01-03;0.29921;0.0;6.0;0.04986833333333333;0.04986833333333333;1;;
5239;65809674;2020-01-03;0.081175;0.0;6.0;0.013529166666666667;0.013529166666666667;1;;
5240;65809716;2020-01-03;0.017255;0.0;6.0;0.002875833333333333;0.002875833333333333;1;;
5241;65809723;2020-01-03;0.14145333333333335;1.0;4.0;-1.0731833333333334;-1.0731833333333334;1;;
5242;65809730;2020-01-03;0.06693833333333334;1.0;4.0;-1.1663270833333335;-1.1663270833333335;1;;
5243;65809912;2020-01-03;0.013656666666666666;0.0;8.0;0.0017070833333333332;0.0017070833333333332;1;;
5244;65809933;2020-01-03;0.016885;0.0;5.0;0.0033770000000000002;0.0033770000000000002;1;;
5245;65809961;2020-01-03;0.177705;0.0;4.0;0.04442625;0.04442625;1;;
5246;65809996;2020-01-03;0.05969333333333333;0.0;4.0;0.014923333333333332;0.014923333333333332;1;;
5247;65810003;2020-01-03;0.38016;0.0;3.0;0.12672;0.12672;1;;
5248;65810031;2020-01-03;0.20245666666666665;0.0;4.0;0.05061416666666666;0.05061416666666666;1;;
5249;65810052;2020-01-03;0.24758500000000003;0.0;4.0;0.06189625000000001;0.06189625000000001;1;;
5250;65810101;2020-01-03;0.06374666666666667;0.0;3.0;0.02124888888888889;0.02124888888888889;1;;
5251;65810115;2020-01-03;0.010459999999999999;0.0;4.0;0.0026149999999999997;0.0026149999999999997;1;;
5252;65810136;2020-01-03;0.01557;0.0;4.0;0.0038925;0.0038925;1;;
5253;65810143;2020-01-03;0.12997;0.0;5.0;0.025994;0.025994;1;;
5254;65810150;2020-01-03;0.132125;0.0;3.0;0.044041666666666666;0.044041666666666666;1;;
5255;65810220;2020-01-03;0.008813333333333333;0.0;4.0;0.002203333333333333;0.002203333333333333;1;;
5256;65810402;2020-01-03;0.033825;0.0;5.0;0.006765;0.006765;1;;
5257;65810430;2020-01-03;0.049115;0.0;4.0;0.01227875;0.01227875;1;;
5258;65810731;2020-01-03;0.055515;0.0;2.0;0.0277575;0.0277575;1;;
5259;65811662;2020-01-03;0.0;0.0;4.0;0.0;0.0;1;;
5260;65811711;2020-01-03;0.0;0.0;6.0;0.0;0.0;1;;
5261;65813874;2020-01-03;1.5615916666666667;0.0;2.0;0.7807958333333334;0.7807958333333334;1;;
5262;65813916;2020-01-03;0.8198016666666667;0.0;2.0;0.4099008333333333;0.4099008333333333;1;;
5263;65813923;2020-01-03;0.5119483333333333;-1.0;4.0;0.3779870833333333;0.3779870833333333;1;;
5264;65813944;2020-01-03;0.5969833333333333;-1.0;5.0;0.31939666666666666;0.31939666666666666;1;;
5265;65814203;2020-01-03;0.0;0.0;3.0;0.0;0.0;1;;
5266;65814231;2020-01-03;0.7257816666666667;2.0;2.0;-3.1855458333333333;-3.1855458333333333;1;;
5267;65814245;2020-01-03;1.9100883333333334;2.0;2.0;-0.22477916666666653;-0.22477916666666653;1;;
5268;65814266;2020-01-03;2.2377966666666667;2.0;4.0;0.059449166666666664;0.059449166666666664;1;;
5269;65814280;2020-01-03;0.25278;0.0;5.0;0.050556000000000004;0.050556000000000004;1;;
5270;65814294;2020-01-03;0.055988333333333334;0.0;4.0;0.013997083333333334;0.013997083333333334;1;;
5271;65814322;2020-01-03;0.0;0.0;4.0;0.0;0.0;1;;
5272;65814364;2020-01-03;0.10318333333333334;0.0;8.0;0.012897916666666667;0.012897916666666667;1;;
5273;65814371;2020-01-03;0.07765333333333334;0.0;3.0;0.025884444444444446;0.025884444444444446;1;;
5274;65814385;2020-01-03;1.5791466666666667;1.0;2.0;0.28957333333333335;0.28957333333333335;1;;
5275;65814392;2020-01-03;0.21629833333333334;0.0;2.0;0.10814916666666667;0.10814916666666667;1;;
5276;65814406;2020-01-03;1.8563033333333332;0.0;2.0;0.9281516666666666;0.9281516666666666;1;;
5277;65814413;2020-01-03;0.11488500000000001;0.0;2.0;0.05744250000000001;0.05744250000000001;1;;
5278;65814420;2020-01-03;0.4608033333333334;0.0;3.0;0.15360111111111113;0.15360111111111113;1;;
5279;65814434;2020-01-03;0.10108166666666667;0.0;11.0;0.009189242424242424;0.009189242424242424;1;;
5280;65814455;2020-01-03;0.03880666666666667;0.0;4.0;0.009701666666666667;0.009701666666666667;1;;
5281;65814462;2020-01-03;0.20394166666666666;-1.0;3.0;0.4013138888888889;0.4013138888888889;1;;
5282;65814476;2020-01-03;0.2829333333333333;1.0;3.0;-1.1951111111111112;-1.1951111111111112;1;;
5283;65814483;2020-01-03;0.27945499999999995;1.0;2.0;-1.8013625;-1.8013625;1;;
5284;65814504;2020-01-03;0.10847666666666667;0.0;4.0;0.027119166666666666;0.027119166666666666;1;;
5285;65814525;2020-01-03;1.6938016666666666;0.0;2.0;0.8469008333333333;0.8469008333333333;1;;
5286;65814553;2020-01-03;0.23855833333333332;-1.0;2.0;0.6192791666666666;0.6192791666666666;1;;
5287;65814651;2020-01-03;1.1549983333333331;1.0;2.0;0.07749916666666656;0.07749916666666656;1;;
5288;65814693;2020-01-03;0.17105;0.0;4.0;0.0427625;0.0427625;1;;
5289;65814700;2020-01-03;0.025904999999999997;0.0;5.0;0.005181;0.005181;1;;
5290;65814714;2020-01-03;0.09423;0.0;5.0;0.018845999999999998;0.018845999999999998;1;;
5291;65814721;2020-01-03;0.19182999999999997;0.0;4.0;0.04795749999999999;0.04795749999999999;1;;
5292;65814735;2020-01-03;0.7061350000000001;1.0;2.0;-0.7346624999999998;-0.7346624999999998;1;;
5293;65814742;2020-01-03;0.25652833333333336;1.0;2.0;-1.8586791666666667;-1.8586791666666667;1;;
5294;65814756;2020-01-03;1.4543283333333334;1.0;2.0;0.22716416666666672;0.22716416666666672;1;;
5295;65814882;2020-01-03;0.07105333333333333;0.0;6.0;0.011842222222222221;0.011842222222222221;1;;
5296;65815253;2020-01-03;0.2638766666666667;0.0;2.0;0.13193833333333335;0.13193833333333335;1;;
5297;65815274;2020-01-03;0.6147066666666666;0.0;3.0;0.2049022222222222;0.2049022222222222;1;;
5298;65815281;2020-01-03;0.44181833333333326;0.0;2.0;0.22090916666666663;0.22090916666666663;1;;
5299;65815330;2020-01-03;0.08709;0.0;4.0;0.0217725;0.0217725;1;;
5300;65815344;2020-01-03;0.13400166666666666;1.0;2.0;-2.1649958333333332;-2.1649958333333332;1;;
5301;65815365;2020-01-03;0.12074;0.0;3.0;0.04024666666666667;0.04024666666666667;1;;
5302;65815372;2020-01-03;0.24115666666666666;0.0;2.0;0.12057833333333333;0.12057833333333333;1;;
5303;65815386;2020-01-03;0.11188333333333333;0.0;4.0;0.027970833333333334;0.027970833333333334;1;;
5304;65815400;2020-01-03;0.16334833333333335;0.0;2.0;0.08167416666666667;0.08167416666666667;1;;
5305;65815421;2020-01-03;0.2355366666666667;0.0;3.0;0.07851222222222223;0.07851222222222223;1;;
5306;65815491;2020-01-03;0.16841666666666666;0.0;3.0;0.056138888888888884;0.056138888888888884;1;;
5307;65815561;2020-01-03;0.139575;0.0;4.0;0.03489375;0.03489375;1;;
5308;65815631;2020-01-03;0.5006766666666667;0.0;2.0;0.25033833333333333;0.25033833333333333;1;;
5309;65815645;2020-01-03;0.005013333333333334;0.0;12.0;0.0004177777777777778;0.0004177777777777778;1;;
5310;65815652;2020-01-03;0.28486500000000003;0.0;2.0;0.14243250000000002;0.14243250000000002;1;;
5311;65815694;2020-01-03;0.4045883333333333;1.0;2.0;-1.4885291666666667;-1.4885291666666667;1;;
5312;65815722;2020-01-03;0.18970166666666666;0.0;2.0;0.09485083333333333;0.09485083333333333;1;;
5313;65815841;2020-01-03;0.562955;0.0;2.0;0.2814775;0.2814775;1;;
5314;65815855;2020-01-03;1.5545633333333333;2.0;2.0;-1.1135916666666668;-1.1135916666666668;1;;
5315;65815911;2020-01-03;1.542951666666667;0.0;2.0;0.7714758333333335;0.7714758333333335;1;;
5316;65815925;2020-01-03;0.048251666666666665;-2.0;2.0;1.0241258333333334;1.0241258333333334;1;;
5317;65816002;2020-01-03;0.06801166666666666;0.0;2.0;0.03400583333333333;0.03400583333333333;1;;
5318;65816044;2020-01-03;2.959251666666667;1.0;4.0;0.4898129166666667;0.4898129166666667;1;;
5319;65816086;2020-01-03;3.4693400000000003;2.0;4.0;0.3673350000000001;0.3673350000000001;1;;
5320;65816093;2020-01-03;2.8040566666666664;-2.0;4.0;1.2010141666666665;1.2010141666666665;1;;
5321;65816100;2020-01-03;0.205835;-1.0;2.0;0.6029175;0.6029175;1;;
5322;65816114;2020-01-03;0.11046;1.0;2.0;-2.22385;-2.22385;1;;
5323;65816142;2020-01-03;0.13492833333333334;1.0;2.0;-2.162679166666667;-2.162679166666667;1;;
5324;65816156;2020-01-03;0.014539999999999999;0.0;2.0;0.0072699999999999996;0.0072699999999999996;1;;
5325;65816191;2020-01-03;0.27313;0.0;2.0;0.136565;0.136565;1;;
5326;65816212;2020-01-03;0.1473266666666667;0.0;9.0;0.016369629629629633;0.016369629629629633;1;;
5327;65816275;2020-01-03;0.31388;0.0;2.0;0.15694;0.15694;1;;
5328;65816303;2020-01-03;0.315925;0.0;2.0;0.1579625;0.1579625;1;;
5329;65816310;2020-01-03;0.03531666666666667;0.0;3.0;0.011772222222222224;0.011772222222222224;1;;
5330;65816345;2020-01-03;0.020891666666666666;0.0;4.0;0.0052229166666666665;0.0052229166666666665;1;;
5331;65816352;2020-01-03;0.26125499999999996;0.0;4.0;0.06531374999999999;0.06531374999999999;1;;
5332;65816380;2020-01-03;0.27544833333333335;0.0;3.0;0.09181611111111111;0.09181611111111111;1;;
5333;65816394;2020-01-03;0.020891666666666666;0.0;4.0;0.0052229166666666665;0.0052229166666666665;1;;
5334;65816716;2020-01-03;0.15897166666666665;0.0;2.0;0.07948583333333333;0.07948583333333333;1;;
5335;65816912;2020-01-03;0.042769999999999996;0.0;4.0;0.010692499999999999;0.010692499999999999;1;;
5336;65816933;2020-01-03;0.12537;0.0;3.0;0.04179;0.04179;1;;
5337;65816954;2020-01-03;0.027785;0.0;2.0;0.0138925;0.0138925;1;;
5338;65817024;2020-01-03;0.6435866666666666;0.0;4.0;0.16089666666666666;0.16089666666666666;1;;
5339;65817052;2020-01-03;0.1345;0.0;6.0;0.022416666666666668;0.022416666666666668;1;;
5340;65817066;2020-01-03;0.124305;0.0;6.0;0.0207175;0.0207175;1;;
5341;65817073;2020-01-03;0.155315;0.0;5.0;0.031063;0.031063;1;;
5342;65817220;2020-01-03;0.02648666666666667;0.0;3.0;0.00882888888888889;0.00882888888888889;1;;
5343;65817304;2020-01-03;1.0994833333333334;0.0;4.0;0.27487083333333334;0.27487083333333334;1;;
5344;65817353;2020-01-03;1.2181416666666667;0.0;4.0;0.30453541666666667;0.30453541666666667;1;;
5345;65817360;2020-01-03;0.19503;2.0;4.0;-2.2562125;-2.2562125;1;;
5346;65817374;2020-01-03;1.240435;0.0;4.0;0.31010875;0.31010875;1;;
5347;65817381;2020-01-03;0.4854433333333333;0.0;4.0;0.12136083333333332;0.12136083333333332;1;;
5348;65817395;2020-01-03;0.40384166666666665;0.0;4.0;0.10096041666666666;0.10096041666666666;1;;
5349;65817402;2020-01-03;0.31368666666666667;0.0;4.0;0.07842166666666667;0.07842166666666667;1;;
5350;65817493;2020-01-03;0.15727666666666668;0.0;5.0;0.031455333333333335;0.031455333333333335;1;;
5351;65817514;2020-01-03;0.19482333333333332;2.0;5.0;-1.8051766666666667;-1.8051766666666667;1;;
5352;65817542;2020-01-03;0.47445333333333334;0.0;4.0;0.11861333333333333;0.11861333333333333;1;;
5353;65817612;2020-01-03;0.144005;0.0;4.0;0.03600125;0.03600125;1;;
5354;65817633;2020-01-03;0.50646;0.0;6.0;0.08441;0.08441;1;;
5355;65817696;2020-01-03;0.19742666666666667;0.0;4.0;0.04935666666666667;0.04935666666666667;1;;
5356;65817703;2020-01-03;0.21699666666666664;0.0;4.0;0.05424916666666666;0.05424916666666666;1;;
5357;65817745;2020-01-03;0.09642666666666667;0.0;5.0;0.019285333333333335;0.019285333333333335;1;;
5358;65817780;2020-01-03;0.060468333333333325;0.0;5.0;0.012093666666666666;0.012093666666666666;1;;
5359;65817843;2020-01-03;0.44405333333333336;0.0;4.0;0.11101333333333334;0.11101333333333334;1;;
5360;65817892;2020-01-03;0.3119766666666666;0.0;4.0;0.07799416666666666;0.07799416666666666;1;;
5361;65817941;2020-01-03;0.10052499999999999;0.0;3.0;0.03350833333333333;0.03350833333333333;1;;
5362;65818011;2020-01-03;0.040435;2.0;2.0;-4.8989125;-4.8989125;1;;
5363;65818032;2020-01-03;0.48874;2.0;8.0;-0.9445375;-0.9445375;1;;
5364;65818060;2020-01-03;0.17494333333333334;2.0;11.0;-0.8295712121212122;-0.8295712121212122;1;;
5365;65818095;2020-01-03;0.09318333333333334;0.0;8.0;0.011647916666666668;0.011647916666666668;1;;
5366;65818130;2020-01-03;0.03169;0.0;5.0;0.006338000000000001;0.006338000000000001;1;;
5367;65818172;2020-01-03;0.30057333333333336;0.0;4.0;0.07514333333333334;0.07514333333333334;1;;
5368;65818186;2020-01-03;0.018145;0.0;4.0;0.00453625;0.00453625;1;;
5369;65818200;2020-01-03;0.05281666666666667;0.0;5.0;0.010563333333333334;0.010563333333333334;1;;
5370;65818214;2020-01-03;0.026105;0.0;4.0;0.00652625;0.00652625;1;;
5371;65818221;2020-01-03;0.07674666666666667;0.0;4.0;0.019186666666666668;0.019186666666666668;1;;
5372;65818235;2020-01-03;0.09239166666666666;0.0;5.0;0.018478333333333333;0.018478333333333333;1;;
5373;65818305;2020-01-03;0.08615666666666666;0.0;4.0;0.021539166666666665;0.021539166666666665;1;;
5374;65818326;2020-01-03;0.20887999999999998;-1.0;4.0;0.30222;0.30222;1;;
5375;65818333;2020-01-03;0.09373166666666666;0.0;4.0;0.023432916666666664;0.023432916666666664;1;;
5376;65818340;2020-01-03;0.13680166666666668;0.0;4.0;0.03420041666666667;0.03420041666666667;1;;
5377;65818361;2020-01-03;0.6914066666666666;0.0;4.0;0.17285166666666665;0.17285166666666665;1;;
5378;65818375;2020-01-03;0.19668666666666668;-2.0;4.0;0.5491716666666666;0.5491716666666666;1;;
5379;65818382;2020-01-03;0.6921783333333332;0.0;4.0;0.1730445833333333;0.1730445833333333;1;;
5380;65818396;2020-01-03;0.015731666666666668;0.0;6.0;0.0026219444444444445;0.0026219444444444445;1;;
5381;65818403;2020-01-03;0.24762499999999998;0.0;4.0;0.061906249999999996;0.061906249999999996;1;;
5382;65818410;2020-01-03;0.0;0.0;5.0;0.0;0.0;1;;
5383;65818424;2020-01-03;0.02092166666666667;0.0;4.0;0.005230416666666667;0.005230416666666667;1;;
5384;65818431;2020-01-03;0.18176499999999998;0.0;5.0;0.036352999999999996;0.036352999999999996;1;;
5385;65818452;2020-01-03;0.04912166666666667;0.0;8.0;0.0061402083333333335;0.0061402083333333335;1;;
5386;65818494;2020-01-03;0.005816666666666667;0.0;3.0;0.001938888888888889;0.001938888888888889;1;;
5387;65818515;2020-01-03;0.05319000000000001;0.0;4.0;0.013297500000000002;0.013297500000000002;1;;
5388;65818522;2020-01-03;0.05701166666666666;1.0;4.0;-1.1787354166666666;-1.1787354166666666;1;;
5389;65818543;2020-01-03;0.03643333333333333;0.0;8.0;0.004554166666666666;0.004554166666666666;1;;
5390;65818550;2020-01-03;0.15392833333333336;0.0;8.0;0.01924104166666667;0.01924104166666667;1;;
5391;65818564;2020-01-03;0.046783333333333336;1.0;8.0;-0.5957604166666667;-0.5957604166666667;1;;
5392;65818935;2020-01-03;0.047198333333333335;0.0;2.0;0.023599166666666668;0.023599166666666668;1;;
5393;65820076;2020-01-03;0.06499833333333334;0.0;2.0;0.03249916666666667;0.03249916666666667;1;;
5394;65820706;2020-01-03;0.013081666666666667;0.0;2.0;0.006540833333333333;0.006540833333333333;1;;
5395;65822176;2020-01-03;0.020056666666666667;0.0;4.0;0.005014166666666667;0.005014166666666667;1;;
5396;65822204;2020-01-03;0.12155666666666666;0.0;3.0;0.04051888888888889;0.04051888888888889;1;;
5397;65822330;2020-01-03;0.0;0.0;4.0;0.0;0.0;1;;
5398;65822351;2020-01-03;0.06357833333333333;0.0;4.0;0.015894583333333333;0.015894583333333333;1;;
5399;65822372;2020-01-03;0.11684666666666667;0.0;4.0;0.029211666666666667;0.029211666666666667;1;;
5400;65822421;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
5401;65822582;2020-01-03;0.011563333333333333;0.0;4.0;0.0028908333333333334;0.0028908333333333334;1;;
5402;65822624;2020-01-03;0.1865766666666667;0.0;6.0;0.031096111111111116;0.031096111111111116;1;;
5403;65822645;2020-01-03;0.12132666666666668;0.0;4.0;0.03033166666666667;0.03033166666666667;1;;
5404;65824556;2020-01-03;0.11394833333333332;0.0;8.0;0.014243541666666665;0.014243541666666665;1;;
5405;65824654;2020-01-03;0.025709999999999997;0.0;3.0;0.00857;0.00857;0;;0.0
5406;65825074;2020-01-03;0.07278833333333333;0.0;5.0;0.014557666666666667;0.014557666666666667;1;;
5407;65825095;2020-01-03;0.063665;0.0;4.0;0.01591625;0.01591625;1;;
5408;65825102;2020-01-03;0.10973166666666666;0.0;6.0;0.01828861111111111;0.01828861111111111;1;;
5409;65825165;2020-01-03;0.01940666666666667;0.0;7.0;0.002772380952380953;0.002772380952380953;1;;
5410;65825186;2020-01-03;0.025616666666666666;0.0;3.0;0.00853888888888889;0.00853888888888889;1;;
5411;65825214;2020-01-03;0.020875;0.0;3.0;0.006958333333333334;0.006958333333333334;1;;
5412;65825242;2020-01-03;0.05358833333333334;0.0;2.0;0.02679416666666667;0.02679416666666667;1;;
5413;65825263;2020-01-03;0.10274;0.0;3.0;0.03424666666666667;0.03424666666666667;0;;0.0
5414;65825424;2020-01-03;0.042094999999999994;0.0;2.0;0.021047499999999997;0.021047499999999997;1;;
5415;65825445;2020-01-03;0.029178333333333334;0.0;1.0;0.029178333333333334;0.029178333333333334;1;;
5416;65827300;2020-01-03;0.020056666666666667;0.0;2.0;0.010028333333333334;0.010028333333333334;1;;
5417;65827356;2020-01-03;0.12285333333333333;0.0;3.0;0.04095111111111111;0.04095111111111111;1;;
5418;65827426;2020-01-03;0.2952866666666667;1.0;9.0;-0.39150740740740736;-0.39150740740740736;1;;
5419;65827503;2020-01-03;0.5738266666666666;3.0;3.0;-4.043622222222222;-4.043622222222222;1;;
5420;65827524;2020-01-03;0.4899816666666667;0.0;3.0;0.16332722222222223;0.16332722222222223;1;;
5421;65827545;2020-01-03;0.19969166666666668;1.0;3.0;-1.3338472222222222;-1.3338472222222222;1;;
5422;65827615;2020-01-03;0.32224833333333336;0.0;3.0;0.10741611111111111;0.10741611111111111;1;;
5423;65827643;2020-01-03;1.25487;0.0;4.0;0.3137175;0.3137175;1;;
5424;65828812;2020-01-03;0.041280000000000004;0.0;2.0;0.020640000000000002;0.020640000000000002;1;;
5425;65830212;2020-01-03;1.2325116666666667;2.0;2.0;-1.9187208333333334;-1.9187208333333334;1;;
5426;65830282;2020-01-03;0.5267733333333334;1.0;1.0;-2.366133333333333;-2.366133333333333;1;;
5427;65830394;2020-01-03;0.5562699999999999;1.0;4.0;-0.5546625000000001;-0.5546625000000001;1;;
5428;65830660;2020-01-03;0.06790666666666667;0.0;2.0;0.033953333333333335;0.033953333333333335;0;;0.0
5429;65830674;2020-01-03;0.05190500000000001;0.0;1.0;0.05190500000000001;0.05190500000000001;1;;
5430;65831171;2020-01-03;0.135215;0.0;10.0;0.0135215;0.0135215;1;;
5431;65835455;2020-01-03;0.10671166666666666;1.0;3.0;-1.4888138888888889;-1.4888138888888889;1;;
5432;65835511;2020-01-03;0.03630666666666667;0.0;4.0;0.009076666666666667;0.009076666666666667;1;;
5433;65838213;2020-01-03;0.21991000000000002;0.0;4.0;0.054977500000000006;0.054977500000000006;1;;
5434;65838906;2020-01-03;0.0;0.0;4.0;0.0;0.0;1;;
5435;65840012;2020-01-03;0.09466166666666666;0.0;4.0;0.023665416666666664;0.023665416666666664;1;;
5436;65840026;2020-01-03;0.020875;0.0;4.0;0.00521875;0.00521875;1;;
5437;65842994;2020-01-03;0.11518333333333335;0.0;8.0;0.014397916666666668;0.014397916666666668;1;;
5438;65844996;2020-01-03;0.022548333333333337;0.0;3.0;0.007516111111111112;0.007516111111111112;1;;
5439;65847831;2020-01-03;0.010643333333333333;0.0;2.0;0.005321666666666666;0.005321666666666666;1;;
5440;65847901;2020-01-03;0.04486999999999999;2.0;6.0;-1.629275;-1.629275;1;;
5441;65849336;2020-01-03;1.094798333333333;0.0;4.0;0.2736995833333333;0.2736995833333333;1;;
5442;65849924;2020-01-03;0.12537666666666666;0.0;2.0;0.06268833333333333;0.06268833333333333;1;;
5443;65850841;2020-01-03;0.14249166666666666;0.0;3.0;0.04749722222222222;0.04749722222222222;1;;
5444;65850890;2020-01-03;0.18873666666666666;0.0;4.0;0.047184166666666666;0.047184166666666666;1;;
5445;65851044;2020-01-03;0.071755;0.0;5.0;0.014351;0.014351;1;;
5446;65851072;2020-01-03;0.10709166666666665;0.0;4.0;0.026772916666666664;0.026772916666666664;1;;
5447;65851660;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
5448;65851835;2020-01-03;0.3958716666666666;0.0;7.0;0.05655309523809523;0.05655309523809523;1;;
5449;65851933;2020-01-03;0.08460166666666667;0.0;16.0;0.005287604166666667;0.005287604166666667;1;;
5450;65852052;2020-01-03;0.24577666666666667;0.0;4.0;0.06144416666666667;0.06144416666666667;1;;
5451;65852101;2020-01-03;0.43139;0.0;14.0;0.03081357142857143;0.03081357142857143;1;;
5452;65852444;2020-01-03;0.5636783333333333;0.0;12.0;0.04697319444444444;0.04697319444444444;1;;
5453;65852542;2020-01-03;0.8092866666666666;1.0;16.0;-0.05959791666666669;-0.05959791666666669;1;;
5454;65852591;2020-01-03;0.09492666666666667;0.0;8.0;0.011865833333333334;0.011865833333333334;1;;
5455;65852920;2020-01-03;0.3698616666666667;0.0;4.0;0.09246541666666667;0.09246541666666667;1;;
5456;65853214;2020-01-03;0.16948666666666667;0.0;28.0;0.0060530952380952385;0.0060530952380952385;1;;
5457;65853753;2020-01-03;0.011026666666666666;0.0;6.0;0.0018377777777777776;0.0018377777777777776;1;;
5458;65853956;2020-01-03;0.07345;0.0;5.0;0.01469;0.01469;1;;
5459;65859612;2020-01-03;0.006726666666666666;0.0;1.0;0.006726666666666666;0.006726666666666666;1;;
5460;65867004;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
5461;65867102;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
5462;65868761;2020-01-03;0.21650499999999998;0.0;5.0;0.04330099999999999;0.04330099999999999;1;;
5463;65874683;2020-01-03;0.350235;1.0;2.0;-1.6244124999999998;-1.6244124999999998;1;;
5464;65877252;2020-01-03;0.11796499999999999;0.0;3.0;0.039321666666666664;0.039321666666666664;0;;0.0
5465;65877945;2020-01-03;0.0;0.0;1.0;0.0;0.0;1;;
5466;65888606;2020-01-03;0.025970000000000003;0.0;1.0;0.025970000000000003;0.025970000000000003;1;;
5467;65888683;2020-01-03;0.037301666666666664;0.0;2.0;0.018650833333333332;0.018650833333333332;1;;
5468;65891042;2020-01-03;0.2900833333333333;0.0;3.0;0.09669444444444443;0.09669444444444443;1;;
5469;65896936;2020-01-03;0.008865;0.0;5.0;0.0017729999999999998;0.0017729999999999998;1;;
5470;65896950;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
5471;65896964;2020-01-03;0.0;1.0;2.0;-2.5;-2.5;1;;
5472;65897580;2020-01-03;0.0;0.0;9.0;0.0;0.0;1;;
5473;65898280;2020-01-03;0.25365;0.0;9.0;0.02818333333333333;0.02818333333333333;1;;
5474;65901353;2020-01-03;0.006885;0.0;3.0;0.0022949999999999997;0.0022949999999999997;1;;
5475;65903544;2020-01-03;0.053298333333333336;0.0;1.0;0.053298333333333336;0.053298333333333336;1;;
5476;65904552;2020-01-03;0.12738000000000002;0.0;1.0;0.12738000000000002;0.12738000000000002;1;;
5477;65905105;2020-01-03;0.5241233333333334;4.0;10.0;-1.7379383333333334;-1.7379383333333334;1;;
5478;65905406;2020-01-03;0.0034716666666666667;0.0;1.0;0.0034716666666666667;0.0034716666666666667;1;;
5479;65906421;2020-01-03;0.61989;2.0;7.0;-0.9857928571428571;-0.9857928571428571;1;;
5480;65906435;2020-01-03;0.07565166666666667;0.0;7.0;0.010807380952380954;0.010807380952380954;1;;
5481;65906491;2020-01-03;0.035256666666666665;0.0;4.0;0.008814166666666666;0.008814166666666666;1;;
5482;65909095;2020-01-03;0.047796666666666675;0.0;1.0;0.047796666666666675;0.047796666666666675;1;;
5483;65910901;2020-01-03;0.0;0.0;2.0;0.0;0.0;1;;
